url_len,url_num_hyphens_dom,url_path_len,url_domain_len,url_hostname_len,url_num_dots,url_num_underscores,url_query_len,url_num_query_para,url_ip_present,url_entropy,url_port,html_num_tags('iframe'),html_num_tags('embed'),html_num_tags('object'),html_num_tags('div'),html_num_tags('head'),html_num_tags('form'),html_num_tags('a')
47.0,0.0,20.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.156194659,0.0,1.0,0.0,0.0,34.0,1.0,1.0,10.0
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.433584445,0.0,0.0,0.0,0.0,32.0,1.0,2.0,29.0
15.0,0.0,0.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.754441846,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42.0,1.0,17.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.28836744,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
11.0,0.0,0.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.725480557,0.0,0.0,0.0,0.0,91.0,1.0,1.0,90.0
19.0,1.0,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,3.796217603,0.0,0.0,0.0,0.0,40.0,2.0,3.0,334.0
27.0,0.0,12.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,3.976449973,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0
58.0,1.0,1.0,57.0,57.0,6.0,0.0,0.0,0.0,0.0,4.162216037,0.0,1.0,0.0,0.0,50.0,1.0,1.0,15.0
30.0,2.0,11.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.005958095,0.0,0.0,0.0,0.0,49.0,1.0,1.0,10.0
29.0,0.0,9.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.162573265,0.0,0.0,0.0,0.0,42.0,1.0,1.0,14.0
37.0,0.0,24.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.094211919,0.0,0.0,0.0,0.0,45.0,1.0,1.0,54.0
99.0,0.0,82.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.704421111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
78.0,1.0,19.0,14.0,14.0,2.0,0.0,44.0,2.0,0.0,5.326577995,0.0,0.0,0.0,0.0,26.0,1.0,1.0,8.0
36.0,2.0,0.0,36.0,36.0,2.0,0.0,0.0,0.0,0.0,4.12686236,0.0,1.0,0.0,0.0,9.0,1.0,0.0,45.0
26.0,0.0,6.0,20.0,20.0,3.0,0.0,0.0,0.0,0.0,3.907734271,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0
35.0,0.0,22.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.24884172,0.0,2.0,0.0,0.0,83.0,1.0,1.0,63.0
97.0,0.0,74.0,23.0,23.0,6.0,0.0,0.0,0.0,1.0,4.543182609,0.0,0.0,0.0,0.0,18.0,1.0,1.0,3.0
28.0,1.0,0.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.136286231,0.0,0.0,0.0,0.0,261.0,1.0,2.0,123.0
88.0,0.0,70.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.917732351,0.0,1.0,0.0,0.0,477.0,1.0,7.0,151.0
36.0,0.0,22.0,14.0,14.0,4.0,1.0,0.0,0.0,0.0,4.22836301,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
91.0,0.0,61.0,30.0,30.0,4.0,0.0,0.0,0.0,0.0,4.426163958,0.0,0.0,0.0,0.0,12.0,1.0,2.0,5.0
43.0,2.0,10.0,33.0,33.0,3.0,0.0,0.0,0.0,0.0,4.362739312,0.0,0.0,0.0,0.0,41.0,1.0,1.0,18.0
26.0,0.0,13.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,3.919563347,0.0,1.0,0.0,0.0,62.0,1.0,1.0,123.0
68.0,0.0,50.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,4.64248977,0.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0
117.0,0.0,104.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.877947279,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
28.0,1.0,1.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,4.173416585,0.0,0.0,0.0,0.0,134.0,1.0,2.0,189.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.855388542,0.0,1.0,0.0,0.0,249.0,1.0,3.0,162.0
107.0,0.0,94.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.651853301,0.0,0.0,0.0,0.0,27.0,1.0,1.0,20.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.918295834,0.0,0.0,0.0,0.0,211.0,1.0,2.0,69.0
39.0,0.0,20.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.083025815,0.0,0.0,1.0,1.0,60.0,1.0,0.0,145.0
45.0,0.0,32.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.550931304,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
230.0,0.0,58.0,14.0,14.0,2.0,1.0,157.0,3.0,0.0,4.825745289,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
32.0,0.0,15.0,17.0,17.0,2.0,2.0,0.0,0.0,0.0,4.079772731,0.0,0.0,0.0,0.0,20.0,1.0,1.0,44.0
46.0,0.0,33.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.604165919,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
28.0,0.0,1.0,27.0,27.0,4.0,0.0,0.0,0.0,0.0,4.171860874,0.0,0.0,0.0,0.0,24.0,1.0,1.0,8.0
35.0,0.0,24.0,11.0,11.0,4.0,0.0,0.0,0.0,1.0,4.211135507,0.0,1.0,0.0,0.0,7.0,1.0,1.0,17.0
39.0,2.0,1.0,38.0,38.0,2.0,0.0,0.0,0.0,0.0,4.221946674,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
13.0,0.0,1.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,3.748994804,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
68.0,0.0,51.0,17.0,17.0,3.0,2.0,0.0,0.0,0.0,4.992431278,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
35.0,2.0,10.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.242686778,0.0,0.0,0.0,0.0,41.0,1.0,1.0,18.0
37.0,0.0,17.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,4.018884392,0.0,1.0,0.0,0.0,12.0,1.0,1.0,43.0
134.0,0.0,118.0,16.0,16.0,4.0,2.0,0.0,0.0,0.0,4.502132908,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
80.0,0.0,67.0,13.0,13.0,2.0,2.0,0.0,0.0,0.0,4.809162283,0.0,0.0,0.0,0.0,358.0,1.0,1.0,514.0
16.0,0.0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,3.708132065,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0
69.0,0.0,56.0,13.0,13.0,4.0,0.0,0.0,0.0,1.0,4.617488,0.0,0.0,0.0,2.0,71.0,1.0,1.0,11.0
34.0,0.0,7.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,4.121267947,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
173.0,0.0,159.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,4.847634116,0.0,0.0,0.0,0.0,61.0,1.0,0.0,71.0
171.0,0.0,154.0,17.0,17.0,3.0,2.0,0.0,0.0,0.0,4.603016382,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0
50.0,0.0,34.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.685800927,0.0,0.0,0.0,0.0,8.0,1.0,0.0,127.0
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.849223912,0.0,0.0,0.0,0.0,146.0,1.0,0.0,153.0
35.0,1.0,10.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.222208068,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
126.0,0.0,113.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.878047284,0.0,0.0,0.0,0.0,41.0,1.0,2.0,17.0
22.0,0.0,0.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,3.978333581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
43.0,3.0,1.0,42.0,42.0,2.0,0.0,0.0,0.0,0.0,4.18597913,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39.0,0.0,20.0,19.0,19.0,2.0,0.0,0.0,0.0,0.0,4.178468413,0.0,0.0,1.0,1.0,63.0,1.0,0.0,145.0
84.0,0.0,64.0,20.0,20.0,4.0,2.0,0.0,0.0,0.0,4.633210229,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
34.0,0.0,22.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,4.109595923,0.0,0.0,0.0,0.0,26.0,1.0,0.0,30.0
26.0,2.0,0.0,26.0,26.0,2.0,0.0,0.0,0.0,0.0,4.138502179,0.0,1.0,0.0,0.0,155.0,1.0,1.0,82.0
37.0,0.0,25.0,12.0,12.0,4.0,0.0,0.0,0.0,1.0,4.124680347,0.0,1.0,0.0,0.0,74.0,1.0,0.0,111.0
36.0,0.0,24.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.861970278,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
25.0,0.0,12.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,3.917837797,0.0,1.0,0.0,0.0,62.0,1.0,1.0,123.0
51.0,0.0,31.0,20.0,20.0,4.0,0.0,0.0,0.0,0.0,4.577555779,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
324.0,0.0,317.0,7.0,7.0,2.0,1.0,0.0,0.0,0.0,4.094640541,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
15.0,0.0,0.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,3.538310596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.106377317,0.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0
53.0,0.0,33.0,20.0,20.0,3.0,1.0,0.0,0.0,0.0,4.45215372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55.0,0.0,28.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.534520352,0.0,0.0,0.0,0.0,24.0,1.0,0.0,5.0
37.0,1.0,10.0,27.0,27.0,3.0,0.0,0.0,0.0,0.0,4.290984207,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.134336113,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
68.0,3.0,16.0,52.0,52.0,2.0,0.0,0.0,0.0,0.0,4.135355612,0.0,0.0,0.0,0.0,11.0,1.0,0.0,3.0
39.0,2.0,21.0,18.0,18.0,1.0,1.0,0.0,0.0,0.0,4.784431521,0.0,0.0,0.0,0.0,16.0,1.0,1.0,44.0
19.0,1.0,0.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,3.854285872,0.0,0.0,0.0,0.0,22.0,1.0,1.0,3.0
38.0,0.0,26.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.597082818,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
84.0,1.0,1.0,38.0,38.0,4.0,0.0,44.0,1.0,0.0,5.217399893,0.0,0.0,0.0,0.0,46.0,1.0,0.0,4.0
18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,3.97366069,0.0,0.0,0.0,0.0,310.0,1.0,1.0,114.0
49.0,0.0,32.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.552298462,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
27.0,0.0,10.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,4.312035548,0.0,0.0,0.0,0.0,40.0,1.0,2.0,431.0
28.0,0.0,13.0,15.0,15.0,4.0,0.0,0.0,0.0,0.0,3.943289445,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0
49.0,0.0,31.0,18.0,18.0,4.0,0.0,0.0,0.0,0.0,4.510405092,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
18.0,0.0,0.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.24385619,0.0,1.0,0.0,0.0,60.0,1.0,2.0,19.0
26.0,0.0,9.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.020926316,0.0,0.0,0.0,0.0,19.0,1.0,0.0,42.0
249.0,0.0,80.0,44.0,44.0,6.0,1.0,124.0,1.0,0.0,5.645037892,0.0,0.0,0.0,0.0,76.0,1.0,2.0,186.0
61.0,0.0,39.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.12048782,0.0,0.0,0.0,0.0,950.0,1.0,8.0,485.0
119.0,4.0,10.0,61.0,61.0,3.0,2.0,47.0,1.0,0.0,4.837750282,0.0,0.0,0.0,0.0,96.0,1.0,2.0,49.0
77.0,0.0,61.0,16.0,16.0,5.0,0.0,0.0,0.0,0.0,4.570773007,0.0,1.0,0.0,0.0,53.0,1.0,3.0,49.0
283.0,0.0,270.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.027342648,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0
57.0,0.0,47.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,4.169169324,0.0,0.0,0.0,0.0,10.0,1.0,0.0,21.0
56.0,0.0,43.0,13.0,13.0,3.0,1.0,0.0,0.0,0.0,4.5886459,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
89.0,1.0,13.0,34.0,34.0,3.0,0.0,41.0,1.0,0.0,4.868627543,0.0,0.0,0.0,0.0,88.0,1.0,1.0,26.0
19.0,0.0,6.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,3.950063756,0.0,0.0,0.0,0.0,38.0,1.0,1.0,18.0
105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.868537207,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
230.0,0.0,58.0,14.0,14.0,2.0,1.0,157.0,3.0,0.0,4.617475236,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
13.0,0.0,0.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,3.103701696,0.0,0.0,0.0,0.0,14.0,1.0,0.0,12.0
31.0,0.0,17.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,3.935935796,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0
25.0,0.0,6.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,4.101409766,0.0,0.0,0.0,0.0,10.0,1.0,1.0,6.0
32.0,1.0,6.0,26.0,26.0,1.0,0.0,0.0,0.0,0.0,4.252974975,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
21.0,0.0,7.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,3.722907494,0.0,0.0,0.0,0.0,91.0,1.0,1.0,195.0
177.0,0.0,158.0,19.0,19.0,3.0,0.0,0.0,0.0,0.0,4.668237579,0.0,0.0,0.0,0.0,59.0,1.0,1.0,17.0
40.0,0.0,17.0,17.0,17.0,1.0,0.0,5.0,0.0,0.0,4.381328386,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
38.0,2.0,1.0,37.0,37.0,2.0,0.0,0.0,0.0,0.0,4.358085318,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
44.0,2.0,6.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,4.121570755,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
11.0,0.0,0.0,11.0,11.0,2.0,0.0,0.0,0.0,0.0,3.46132014,0.0,0.0,0.0,0.0,59.0,1.0,0.0,172.0
19.0,0.0,6.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,3.719294526,0.0,0.0,0.0,0.0,12.0,1.0,1.0,5.0
33.0,0.0,11.0,22.0,22.0,1.0,0.0,0.0,0.0,0.0,4.317815651,0.0,0.0,0.0,0.0,27.0,1.0,1.0,8.0
32.0,0.0,19.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,4.12849413,0.0,0.0,0.0,0.0,35.0,1.0,1.0,55.0
45.0,0.0,30.0,15.0,15.0,3.0,2.0,0.0,0.0,0.0,4.342186055,0.0,0.0,0.0,0.0,28.0,1.0,1.0,60.0
31.0,0.0,16.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,4.12849413,0.0,0.0,1.0,0.0,54.0,1.0,1.0,2.0
33.0,0.0,21.0,12.0,12.0,2.0,0.0,0.0,0.0,0.0,4.58418372,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
48.0,0.0,34.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,4.169159087,0.0,0.0,0.0,0.0,32.0,1.0,1.0,48.0
35.0,0.0,1.0,34.0,34.0,2.0,0.0,0.0,0.0,0.0,4.140585394,0.0,0.0,0.0,0.0,66.0,1.0,1.0,7.0
23.0,0.0,10.0,13.0,13.0,3.0,0.0,0.0,0.0,1.0,4.031401845,0.0,0.0,0.0,0.0,90.0,1.0,2.0,25.0
111.0,0.0,96.0,15.0,15.0,3.0,4.0,0.0,0.0,0.0,4.956047577,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0
53.0,0.0,33.0,20.0,20.0,3.0,1.0,0.0,0.0,0.0,4.583822629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,0.0,11.0,13.0,13.0,2.0,0.0,0.0,0.0,0.0,4.115486633,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
275.0,2.0,257.0,18.0,18.0,1.0,2.0,0.0,0.0,0.0,4.992137766,0.0,0.0,0.0,0.0,24.0,1.0,0.0,5.0
93.0,0.0,1.0,20.0,20.0,3.0,3.0,71.0,3.0,0.0,4.605672688,0.0,1.0,0.0,0.0,139.0,1.0,2.0,117.0
94.0,0.0,1.0,24.0,24.0,1.0,0.0,68.0,1.0,0.0,5.486887101,0.0,1.0,0.0,0.0,79.0,1.0,2.0,2.0
24.0,1.0,1.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,4.082597923,0.0,0.0,0.0,0.0,70.0,1.0,1.0,13.0
35.0,0.0,17.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.193251964,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
10.0,0.0,0.0,10.0,10.0,2.0,0.0,0.0,0.0,0.0,3.350209029,0.0,0.0,0.0,0.0,160.0,1.0,2.0,89.0
56.0,0.0,38.0,18.0,18.0,3.0,0.0,0.0,0.0,0.0,4.212971347,0.0,2.0,0.0,0.0,43.0,1.0,1.0,50.0
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.795088586,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
114.0,0.0,95.0,19.0,19.0,4.0,0.0,0.0,0.0,0.0,5.032708376,0.0,0.0,0.0,0.0,546.0,1.0,1.0,526.0
37.0,0.0,1.0,36.0,36.0,3.0,0.0,0.0,0.0,0.0,4.100921675,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,0.0,0.0,4.106377317,0.0,0.0,0.0,0.0,44.0,1.0,1.0,71.0
67.0,0.0,49.0,18.0,18.0,3.0,1.0,0.0,0.0,0.0,4.644282556,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
30.0,0.0,15.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.324186136,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0
57.0,0.0,33.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.343903424,0.0,1.0,1.0,1.0,41.0,1.0,1.0,58.0
34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.305858944,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
27.0,1.0,8.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,4.15029266,0.0,0.0,0.0,0.0,147.0,1.0,2.0,39.0
102.0,0.0,78.0,24.0,24.0,8.0,0.0,0.0,0.0,1.0,4.666282701,0.0,0.0,0.0,0.0,26.0,1.0,1.0,3.0
283.0,0.0,260.0,23.0,17.0,3.0,6.0,0.0,0.0,0.0,4.887707876,1.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0
24.0,1.0,0.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,4.155651552,0.0,0.0,0.0,0.0,265.0,1.0,2.0,123.0
27.0,1.0,0.0,27.0,27.0,2.0,0.0,0.0,0.0,0.0,4.07967865,0.0,0.0,0.0,0.0,265.0,1.0,2.0,123.0
29.0,2.0,1.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.185823555,0.0,0.0,0.0,0.0,147.0,1.0,2.0,39.0
28.0,0.0,0.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.030493057,0.0,1.0,0.0,0.0,81.0,1.0,2.0,29.0
37.0,0.0,25.0,12.0,12.0,4.0,0.0,0.0,0.0,1.0,4.451146892,0.0,2.0,0.0,0.0,51.0,1.0,1.0,34.0
27.0,0.0,10.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.897299718,0.0,0.0,0.0,0.0,19.0,1.0,2.0,12.0
17.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.886842188,0.0,0.0,0.0,0.0,95.0,0.0,1.0,62.0
26.0,0.0,11.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,3.922589574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49.0,0.0,31.0,18.0,18.0,2.0,0.0,0.0,0.0,0.0,4.4730694,0.0,0.0,0.0,0.0,177.0,1.0,3.0,236.0
18.0,1.0,1.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.719294526,0.0,0.0,0.0,0.0,251.0,1.0,2.0,131.0
68.0,0.0,41.0,27.0,27.0,1.0,1.0,0.0,0.0,0.0,4.14464936,0.0,0.0,0.0,0.0,50.0,1.0,1.0,8.0
33.0,2.0,11.0,22.0,22.0,2.0,0.0,0.0,0.0,0.0,4.155498041,0.0,3.0,0.0,0.0,162.0,1.0,4.0,213.0
34.0,0.0,17.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,4.473048041,0.0,0.0,0.0,0.0,8.0,1.0,1.0,4.0
59.0,0.0,34.0,25.0,25.0,2.0,0.0,0.0,0.0,0.0,4.439116288,0.0,1.0,1.0,1.0,41.0,1.0,1.0,68.0
108.0,1.0,23.0,85.0,85.0,5.0,0.0,0.0,0.0,0.0,4.624010433,0.0,0.0,0.0,0.0,34.0,1.0,1.0,1.0
20.0,0.0,9.0,11.0,11.0,1.0,0.0,0.0,0.0,0.0,3.393595372,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
7.0,0.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,3.521640636,0.0,0.0,0.0,0.0,62.0,1.0,1.0,70.0
32.0,0.0,10.0,22.0,22.0,3.0,0.0,0.0,0.0,0.0,4.214262796,0.0,0.0,0.0,0.0,25.0,1.0,1.0,15.0
30.0,0.0,8.0,6.0,6.0,1.0,1.0,15.0,0.0,0.0,4.471354487,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0
16.0,0.0,1.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,3.772055209,0.0,0.0,0.0,0.0,22.0,1.0,0.0,2.0
49.0,0.0,34.0,15.0,15.0,3.0,0.0,0.0,0.0,0.0,4.628085279,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,0.0,10.0,24.0,24.0,2.0,0.0,0.0,0.0,0.0,3.832446516,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
33.0,1.0,8.0,25.0,25.0,3.0,0.0,0.0,0.0,0.0,4.241102309,0.0,3.0,0.0,0.0,173.0,1.0,5.0,217.0
105.0,0.0,92.0,13.0,13.0,4.0,0.0,0.0,0.0,0.0,4.960054379,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
39.0,0.0,22.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.371524598,0.0,0.0,0.0,0.0,32.0,1.0,2.0,29.0
67.0,1.0,22.0,45.0,45.0,2.0,0.0,0.0,0.0,0.0,4.074234537,0.0,0.0,0.0,0.0,479.0,1.0,8.0,268.0
23.0,0.0,0.0,23.0,23.0,2.0,0.0,0.0,0.0,0.0,3.664707006,0.0,0.0,0.0,0.0,758.0,1.0,57.0,446.0
88.0,1.0,13.0,33.0,33.0,3.0,0.0,41.0,1.0,0.0,4.962041667,0.0,0.0,0.0,0.0,88.0,1.0,1.0,26.0
29.0,0.0,13.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,4.023661393,0.0,0.0,0.0,0.0,65.0,1.0,1.0,52.0
21.0,0.0,6.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,3.676440909,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
33.0,0.0,21.0,12.0,12.0,3.0,0.0,0.0,0.0,0.0,4.246439345,0.0,0.0,0.0,0.0,9.0,1.0,0.0,26.0
38.0,1.0,10.0,28.0,28.0,2.0,0.0,0.0,0.0,0.0,4.277871086,0.0,0.0,0.0,0.0,36.0,1.0,1.0,15.0
16.0,0.0,0.0,16.0,16.0,2.0,0.0,0.0,0.0,0.0,3.762267391,0.0,0.0,0.0,0.0,183.0,1.0,1.0,564.0
66.0,0.0,48.0,18.0,18.0,4.0,1.0,0.0,0.0,0.0,4.613200121,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0
34.0,0.0,7.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,4.121267947,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
247.0,0.0,80.0,44.0,44.0,6.0,1.0,122.0,1.0,0.0,5.612819605,0.0,0.0,0.0,0.0,76.0,1.0,2.0,186.0
24.0,0.0,7.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,3.889049536,0.0,0.0,0.0,0.0,31.0,1.0,1.0,390.0
37.0,4.0,1.0,36.0,36.0,2.0,0.0,0.0,0.0,0.0,3.942862165,0.0,8.0,0.0,0.0,72.0,1.0,1.0,38.0
32.0,1.0,7.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,4.143624654,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
42.0,2.0,10.0,32.0,32.0,2.0,0.0,0.0,0.0,0.0,4.183144941,0.0,0.0,0.0,0.0,36.0,1.0,1.0,15.0
28.0,0.0,13.0,15.0,15.0,4.0,0.0,0.0,0.0,1.0,4.000432303,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0
53.0,3.0,10.0,43.0,43.0,3.0,0.0,0.0,0.0,0.0,4.439037035,0.0,0.0,0.0,0.0,41.0,1.0,1.0,16.0
26.0,0.0,9.0,17.0,17.0,3.0,0.0,0.0,0.0,0.0,4.020926316,0.0,0.0,0.0,0.0,19.0,1.0,0.0,42.0
22.0,1.0,1.0,21.0,21.0,1.0,0.0,0.0,0.0,0.0,3.814371943,0.0,0.0,0.0,0.0,107.0,1.0,3.0,38.0
21.0,0.0,6.0,15.0,15.0,3.0,0.0,0.0,0.0,1.0,3.708966083,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
